"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID"
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100888465",,"B","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100888465","100888465","Galán 2820","P. Galán;Dagoberto Rodríguez;R. Sánchez",,"PRESENT",2014-03-18,2014,3,18,,,,,,,,"SV","La Libertad","San Juan Opico",,"Ctón. Chanmico. Complejo El Playón, A.N.P. Laguna Chanmico, sendero perimetral, Las Playitas.",,,13.772778,-89.354722,,,,,"P. Galán",2014-01-01,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans Triana","El Salvador","La Libertad","Opico",,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","GALAN",2820,"ACHATOCARPACEAE_GALAN_2820","2014_GALAN_2820",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","identified",1,TRUE,3289
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100887649",,"B","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100887649","100887649","Galán 1417","P. Galán;B.J. Peña",,"PRESENT",2012-05-16,2012,5,16,,,,,,,,"SV","Sonsonate",,,"Mun. Caluco, Ctón. El Zapote, Crío. Las Victorias, A.N.P. Complejo Los Farallones, Sector Las Victorias, Quebrada Las Palmas.",,,13.709167,-89.618611,,,,,"P. Galán (LAGU)",2012-01-01,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans Triana","El Salvador","Sonsonate","Caluco",,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","GALAN",1417,"ACHATOCARPACEAE_GALAN_1417","2012_GALAN_1417",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","identified",1,TRUE,3290
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100882654",,"B","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100882654","100882654","Rodríguez Delcid 2913","Dagoberto Rodríguez;W. Peña",,"PRESENT",2012-05-16,2012,5,16,,,,,,,,"SV","Sonsonate",,,"Caluco, Sector Las Victorias, A.N.P. Complejo Los Farallones, Ruta 2, Entrada Las Pilitas, calle a Las Flores.",,,13.707222,-89.6275,,,,,"D. Rodríguez (LAGU)",2012-01-01,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans Triana","El Salvador","Sonsonate","Caluco",,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","RODRIGUEZ",2913,"ACHATOCARPACEAE_RODRIGUEZ_2913","2012_RODRIGUEZ_2913",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","identified",1,TRUE,3291
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100861180",,"HULE","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100861180","100861180","Stevens 36603","W. D. Stevens",,"PRESENT",2015-08-07,2015,8,7,,,,,,,,"NI","Matagalpa",,,"2.2 km N of Tierra Blanca along road to Hacienda Nicolandia, N side of Cerro Quirragua; gallery forest along stream",,,12.894028,-85.504917,,,,,"W.D. Stevens",2016-01-01,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans Triana","Nicaragua","Matagalpa","Matiguás",,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","STEVENS",36603,"ACHATOCARPACEAE_STEVENS_36603","2015_STEVENS_36603",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","identified",1,TRUE,3292
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100785374",,"HULE","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100785374","100785374","Rueda 19325","R. M. Rueda;A. Cerda;E. Hernández;M. Méndez;D. Martínez;C. Martínez;G. Largaespada;F. Obregón",,"PRESENT",2013-11-30,2013,11,30,,,,,,,,"NI","Rivas",,,"Municipio de Tola, comunidad de El Brito",,,11.371183,-85.947117,,,,,,,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans Triana","Nicaragua","Rivas","Tola",,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","RUEDA",19325,"ACHATOCARPACEAE_RUEDA_19325","2013_RUEDA_19325",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","identified",1,TRUE,3293
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100714911",,"HULE","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100714911","100714911","Stevens 34758","W. D. Stevens;O. M. Montiel J.",,"PRESENT",2014-06-09,2014,6,9,,,,,,,,"NI","Matagalpa",,,"5.1 km SW of San Ramón-Muy Muy highway along road to Pueblo Nuevo; forest patch along stream",,,12.860139,-85.871028,,,,,"W.D. Stevens",2015-01-01,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus nigricans Triana","Nicaragua","Matagalpa","Matagalpa",,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","STEVENS",34758,"ACHATOCARPACEAE_STEVENS_34758","2014_STEVENS_34758",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","identified",1,TRUE,3296
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100712244",,"MEXU","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100712244","100712244","Martínez Ramírez 793","Cipriano Martínez R.",,"PRESENT",1986-12-12,1986,12,12,,,,,,,,"MX","Oaxaca","Tehuantepec",,"Rincón Bamba, al O de Salina Cruz,  carretera a Pochutla. Mpio. Salina Cruz.",,,,,,,,,"Leticia Torres",1990-01-01,"Achatocarpus oaxacanus Standl.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,FALSE,FALSE,"Achatocarpus oaxacanus Standl.",,,,,500157,"Species","Accepted","Achatocarpaceae","Achatocarpus oaxacanus","Standl.",500157,"Y","Achatocarpus oaxacanus Standl.",,,,100,100,"Accepted","MARTINEZ",793,"ACHATOCARPACEAE_MARTINEZ_793","1986_MARTINEZ_793",0,8,8,FALSE,TRUE,FALSE,FALSE,"Achatocarpus oaxacanus","matched","identified",1,TRUE,3297
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100708091",,"LPB","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100708091","100708091","Fuentes Claros 18615","Alfredo F. Fuentes;L. Cayola;B. Escobari;C. Aparicio;P. De La Peña;A. Iturri;A. Fernandez;D. Mamani;J. Mamani;Remberto Jove",,"PRESENT",2014-04-01,2014,4,1,,,,,,,,"BO","La Paz","Franz Tamayo",,"Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",,,-14.325,-68.565833,,,,,"A. Fuentes (LPB)",2014-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Bolivia","La Paz","Franz Tamayo","Apolo",500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FUENTES",18615,"ACHATOCARPACEAE_FUENTES_18615","2014_FUENTES_18615",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,3306
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100708098",,"LPB","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100708098","100708098","Fuentes Claros 18614","Alfredo F. Fuentes;L. Cayola;B. Escobari;C. Aparicio;P. De La Peña;A. Iturri;A. Fernandez;D. Mamani;J. Mamani;Remberto Jove",,"PRESENT",2014-04-01,2014,4,1,,,,,,,,"BO","La Paz","Franz Tamayo",,"Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",,,-14.325,-68.565833,,,,,"A. Fuentes (LPB)",2014-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Bolivia","La Paz","Franz Tamayo","Apolo",500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FUENTES",18614,"ACHATOCARPACEAE_FUENTES_18614","2014_FUENTES_18614",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,3307
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100707991",,"LPB","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100707991","100707991","Fuentes Claros 18640","Alfredo F. Fuentes;L. Cayola;B. Escobari;C. Aparicio;P. De La Peña;A. Iturri;A. Fernandez;D. Mamani;J. Mamani;Remberto Jove",,"PRESENT",2014-04-01,2014,4,1,,,,,,,,"BO","La Paz","Franz Tamayo",,"Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",,,-14.325,-68.565833,,,,,"A. Fuentes (LPB)",2014-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Bolivia","La Paz","Franz Tamayo","Apolo",500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FUENTES",18640,"ACHATOCARPACEAE_FUENTES_18640","2014_FUENTES_18640",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,3309
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.tropicos.org/Specimen/100707940",,"LPB","Tropicos","Tropicos","PRESERVED_SPECIMEN",,,"urn:catalog:MO:Tropicos:100707940","100707940","Fuentes Claros 18643","Alfredo F. Fuentes;L. Cayola;B. Escobari;C. Aparicio;P. De La Peña;A. Iturri;A. Fernandez;D. Mamani;J. Mamani;Remberto Jove",,"PRESENT",2014-04-01,2014,4,1,,,,,,,,"BO","La Paz","Franz Tamayo",,"Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",,,-14.325,-68.565833,,,,,"A. Fuentes (LPB)",2014-01-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES","ICNafp","ACCEPTED","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION",,TRUE,FALSE,"Achatocarpus praecox Griseb.","Bolivia","La Paz","Franz Tamayo","Apolo",500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FUENTES",18643,"ACHATOCARPACEAE_FUENTES_18643","2014_FUENTES_18643",-3,8,5,FALSE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,3310
