"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID","Ctrl_need_revise_id_duplicates"
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:603950","RB00603950","053","Nascimento, M.T; Rabelo, G.R",,"PRESENT",2003-06-10,2003,6,10,,,,,,,,"BR","Rio de Janeiro",,"Campos dos Goytacazes","Mata do Mergulhão.",,,,,,,,,"C. Farney",2010-12-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","NASCIMENTO",43,"ACHATOCARPACEAE_NASCIMENTO_43","2003_NASCIMENTO_43",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2696,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:492893","RB00492893","4804","C.Farney",,"PRESENT",2007-08-08,2007,8,8,,,,,,,,"BR","Rio de Janeiro",,"Arraial do Cabo","Pontal do Atalaia, Vegetação Arbustiva Densa.",,,,,,,,,,,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;MULTIMEDIA_URI_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FARNEY",4804,"ACHATOCARPACEAE_FARNEY_4804","2007_FARNEY_4804",-1,8,7,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2698,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:489502","RB00489502","273","R.C.C. Reis; M.S aavedra & C.S.Aguiar",,"PRESENT",2002-01-09,2002,1,9,,"No interior da mata",,,,,,"BR","Rio de Janeiro",,"Armação dos Búzios","Sitio Tauá, cerca de 5 Km da faixa da praia, Bairro da Rasa.",,,,,,,,,"Angela Vaz",2007-09-19,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","REIS",273,"ACHATOCARPACEAE_REIS_273","2002_REIS_273",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,2699,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:452134","RB00452134","3617","C. Farney; T.S.Pereira,S.V.A.Pessoa",,"PRESENT",1997-11-29,1997,11,29,,,,,,,,"BR","Rio de Janeiro",,"Armação dos Búzios","José Gonçalves. vertente para José Gonçalves.",,,,,,,,,"C. Farney",2005-12-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FARNEY",3617,"ACHATOCARPACEAE_FARNEY_3617","1997_FARNEY_3617",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2700,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:452135","RB00452135","45","G.S.Z.Resende; C.Farney, J.C.Gomes",,"PRESENT",2001-12-06,2001,12,6,,,,,,,,"BR","Rio de Janeiro",,"Cabo Frio","Tamoios. Condomínio Florestinha - Mata de Restinga.",,,,,,,,,"C. Farney",2005-12-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","RESENDE",45,"ACHATOCARPACEAE_RESENDE_45","2001_RESENDE_45",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2701,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:451469","RB00451469","3956","C. Farney; V.S.Fonseca,T.S.Pereira",,"PRESENT",2000-01-12,2000,1,12,,,,,,,,"BR","Rio de Janeiro",,"Arraial do Cabo","Morro do Miranda.",,,,,,,,,"C. Farney",2005-12-01,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","FARNEY",3956,"ACHATOCARPACEAE_FARNEY_3956","2000_FARNEY_3956",-1,8,7,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2702,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37782","RB00037782",,"O. Machado",,"PRESENT",1950-12-01,1950,12,,,,,,,,,"BR","Paraná",,"Paraná","Reserva Florestal do Iguaçu.",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","MACHADO",,"ACHATOCARPACEAE_MACHADO_","1950_MACHADO_",-1,7,6,TRUE,FALSE,TRUE,FALSE,"Achatocarpus praecox","unmatched: no recordNumber","identified",1,TRUE,2703,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37788","RB00037788",,"O. Machado",,"PRESENT",1950-12-01,1950,12,,,,,,,,,"BR","Paraná",,"Paraná","Reserva Florestal do Iguaçu.",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","MACHADO",,"ACHATOCARPACEAE_MACHADO_","1950_MACHADO_",-1,7,6,TRUE,FALSE,TRUE,FALSE,"Achatocarpus praecox","unmatched: no recordNumber","identified",1,TRUE,2704,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37756","RB00037756","10851","Angel L. Cabrera",,"PRESENT",1951-09-17,1951,9,17,,,,,,,,"AR","Jujuy",,"Capital","Provincia de Entre Rios: Paraná, Parque San Martin.",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","CABRERA",10851,"ACHATOCARPACEAE_CABRERA_10851","1951_CABRERA_10851",-1,8,7,TRUE,FALSE,FALSE,FALSE,"Achatocarpus praecox","matched","identified",1,TRUE,2705,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37765","RB00037765",,,,"PRESENT",1948-01-01,1948,,,,"Mata",,,,,,"BR","Paraná",,"Paraná","Parque Nacional do Iguaçu. Parque nacional do Iguaçu",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted",,,"ACHATOCARPACEAE__","1948__",-1,6,5,TRUE,FALSE,TRUE,FALSE,"Achatocarpus praecox","unmatched: no recordedBy and no recordNumber","identified",1,TRUE,2706,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37751","RB00037751",,"J.G. Kuklmann",,"PRESENT",1946-10-08,1946,10,8,,,,,,,,"BR","Paraná",,"Paraná","Parque Nacional do Iguaçu, Foz do Iguaçú. Parque nacional do Iguaçu",,,,,,,,,"Danilo Soares Gissi",2016-04-29,"Achatocarpus praecox Griseb.","Achatocarpaceae","SPECIES",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb.",,,,,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.",500159,"Y","Achatocarpus praecox Griseb.",,,,100,100,"Accepted","KUKLMANN",,"ACHATOCARPACEAE_KUKLMANN_","1946_KUKLMANN_",-1,7,6,TRUE,FALSE,TRUE,FALSE,"Achatocarpus praecox","unmatched: no recordNumber","identified",1,TRUE,2707,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37740","RB00037740","38377","Elsa Matilde Zardini; Bonifacia Benitez Bertoni",,"PRESENT",1994-02-16,1994,2,16,,"Forest.",,,,,,"PY",,,"Paraguai","Presidente Hayes Between Puerto Galileo and Fortin Nowak, 10km W of Puerto Galileo. Dry forest.",,,,,,,,,"R. Liesner",,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta","Achatocarpaceae","VARIETY",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta",500160,"Y","Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,,100,100,"Accepted","ZARDINI",38377,"ACHATOCARPACEAE_ZARDINI_38377","1994_ZARDINI_38377",-1,7,6,TRUE,TRUE,FALSE,FALSE,"Achatocarpus praecox var. bicornutus","matched","identified",1,TRUE,2708,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:37721","RB00037721","55322","Thomas B. Croat",,"PRESENT",1983-03-21,1983,3,21,,,,,,,,"CO",,,"Colômbia","Dept.  Of.  Huila.  Along  road  between  Neiva  to  Baraya  and  Colombia;  16  km  sw  of  Colombia,  40  km  NE  of  Baraya,  89  km  NE  of  Neiva.",,,,,,,,,"Ronald Liesner",,"Achatocarpus nigricans Triana","Achatocarpaceae","SPECIES",,"ACCEPTED","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus nigricans Triana",,,,,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana",500156,"Y","Achatocarpus nigricans Triana",,,,100,100,"Accepted","CROAT",55322,"ACHATOCARPACEAE_CROAT_55322","1983_CROAT_55322",0,7,7,TRUE,TRUE,FALSE,FALSE,"Achatocarpus nigricans","matched","identified",1,TRUE,2709,FALSE
